STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN,TOBS,WT11
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090530,0,156,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090531,0,144,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090601,0,156,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090602,0,161,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090603,0,167,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090604,0,178,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090605,0,194,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090606,0,189,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090607,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090608,0,156,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090609,0,178,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090610,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090611,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090612,0,178,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090613,0,189,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090614,0,189,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090615,0,183,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090616,0,167,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090617,0,178,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090618,0,211,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090619,0,211,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090620,0,183,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090621,0,200,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090622,0,228,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090623,0,233,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090624,0,189,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090625,0,183,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090626,0,194,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090627,0,261,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090628,0,256,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090629,0,183,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090630,0,189,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090701,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090702,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090703,0,172,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090704,0,183,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090705,0,167,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090706,0,189,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090707,0,156,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090708,0,211,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090709,0,172,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090710,0,172,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090711,0,189,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090712,0,189,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090713,0,272,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090714,0,283,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090715,0,178,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090716,0,178,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090717,0,189,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090718,0,211,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090719,0,206,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090720,0,161,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090721,0,150,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090722,0,150,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090723,0,144,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090724,0,161,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090725,0,172,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090726,0,189,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090727,0,183,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090728,0,167,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090729,0,178,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090730,0,200,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090731,0,167,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090801,0,172,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090802,0,178,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090803,0,194,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090804,0,206,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090805,0,206,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090806,0,200,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090807,0,194,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090808,0,228,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090809,0,256,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090810,0,289,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090811,0,178,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090812,0,244,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090813,0,206,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090814,0,194,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090815,0,222,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090816,0,217,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090817,0,178,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090818,0,183,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090819,0,172,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090820,0,183,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090821,0,239,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090822,0,161,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090823,0,167,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090824,0,178,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090825,0,194,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090826,0,178,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090827,0,261,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090828,0,356,161,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090829,0,306,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090830,0,161,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090831,0,189,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090901,0,200,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090902,0,311,150,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090903,0,256,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090904,0,178,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090905,0,211,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090906,0,189,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090907,0,217,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090908,0,189,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090909,0,189,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090910,0,250,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090911,0,217,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090912,20,167,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090913,51,222,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090914,0,200,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090915,0,233,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090916,0,206,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090917,0,250,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090918,0,306,161,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090919,0,217,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090920,0,250,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090921,0,189,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090922,0,228,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090923,0,178,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090924,0,172,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090925,0,222,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090926,0,294,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090927,0,272,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090928,0,167,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090929,0,172,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20090930,0,194,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091001,0,250,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091002,0,244,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091003,0,172,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091004,0,161,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091005,0,194,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091006,0,222,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091007,0,194,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091008,0,161,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091009,0,167,111,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091010,0,144,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091011,0,144,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091012,0,178,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091013,630,178,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091014,0,233,167,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091015,0,217,172,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091016,0,239,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091017,0,222,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091018,0,161,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091019,160,200,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091020,0,178,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091021,0,206,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091022,0,217,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091023,0,239,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091024,0,211,128,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091025,0,244,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091026,0,222,133,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091027,0,189,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091028,0,178,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091029,0,183,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091030,0,222,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091031,0,206,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091101,0,228,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091102,0,261,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091103,0,250,144,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091104,0,178,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091105,0,183,139,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091106,23,167,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091107,0,178,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091108,0,183,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091109,0,167,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091110,0,178,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091111,0,172,122,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091112,0,161,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091113,0,150,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091114,13,156,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091115,0,172,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091116,0,183,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091117,3,172,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091118,0,150,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091119,0,161,78,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091120,74,139,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091121,0,139,78,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091122,0,161,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091123,0,178,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091124,0,194,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091125,0,206,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091126,0,183,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091127,3,139,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091128,0,194,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091129,0,211,117,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091130,0,167,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091201,0,172,72,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091202,0,122,44,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091203,0,133,72,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091204,0,139,56,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091205,0,122,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091206,76,106,44,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091207,64,83,39,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091208,0,83,33,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091209,0,78,33,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091210,25,89,56,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091211,127,106,56,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091212,150,144,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091213,20,128,106,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091214,0,139,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091215,0,144,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091216,58,139,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091217,0,156,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091218,0,156,100,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091219,0,133,83,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091220,5,161,89,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091221,41,144,94,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091222,0,128,72,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091223,0,139,61,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091224,0,144,67,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091225,0,150,67,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,45.7,37.7705,-122.4269,20091226,104,122,78,-9999,-9999
